"","longitude","latitude","datetime"
"3028",-71.110362,42.32826,2022-01-01 15:51:48
"3029",-71.110317,42.328293,2022-01-01 15:51:49
"3030",-71.110274,42.328326,2022-01-01 15:51:50
"3031",-71.110226,42.328362,2022-01-01 15:51:51
"3032",-71.11015,42.328434,2022-01-01 15:51:54
"3033",-71.110109,42.32847,2022-01-01 15:51:56
"3034",-71.110081,42.3285,2022-01-01 15:51:57
"3035",-71.110024,42.328552,2022-01-01 15:51:59
"3036",-71.109984,42.328575,2022-01-01 15:52:00
"3037",-71.109945,42.328578,2022-01-01 15:52:01
"3038",-71.109904,42.32856,2022-01-01 15:52:03
"3039",-71.109888,42.328548,2022-01-01 15:52:04
"3040",-71.109854,42.328526,2022-01-01 15:52:05
"3041",-71.109834,42.328496,2022-01-01 15:52:07
"3042",-71.109828,42.328477,2022-01-01 15:52:08
"3043",-71.109818,42.328468,2022-01-01 15:52:10
"3044",-71.109822,42.328465,2022-01-01 15:52:11
"3045",-71.109821,42.328464,2022-01-01 15:52:12
"3046",-71.109794,42.328447,2022-01-01 15:52:14
"3047",-71.109755,42.328424,2022-01-01 15:52:15
"3048",-71.109711,42.328395,2022-01-01 15:52:17
"3049",-71.109661,42.328361,2022-01-01 15:52:18
"3050",-71.109593,42.328313,2022-01-01 15:52:19
"3051",-71.109536,42.32827,2022-01-01 15:52:21
"3052",-71.109473,42.328221,2022-01-01 15:52:22
"3053",-71.109422,42.328184,2022-01-01 15:52:24
"3054",-71.109379,42.328152,2022-01-01 15:52:25
"3055",-71.109333,42.328123,2022-01-01 15:52:26
"3056",-71.109278,42.328081,2022-01-01 15:52:27
"3057",-71.109217,42.32804,2022-01-01 15:52:28
"3058",-71.109164,42.327999,2022-01-01 15:52:30
"3059",-71.109108,42.327957,2022-01-01 15:52:31
"3060",-71.109026,42.327893,2022-01-01 15:52:32
"3061",-71.108955,42.327839,2022-01-01 15:52:34
"3062",-71.108901,42.3278,2022-01-01 15:52:35
"3063",-71.108839,42.327751,2022-01-01 15:52:36
"3064",-71.108783,42.327711,2022-01-01 15:52:38
"3065",-71.108738,42.327681,2022-01-01 15:52:39
"3066",-71.108707,42.32766,2022-01-01 15:52:40
"3067",-71.108658,42.327626,2022-01-01 15:52:41
"3068",-71.108607,42.327595,2022-01-01 15:52:43
"3069",-71.108564,42.327572,2022-01-01 15:52:44
"3070",-71.108504,42.327551,2022-01-01 15:52:46
"3071",-71.108482,42.327542,2022-01-01 15:52:47
"3072",-71.108464,42.327545,2022-01-01 15:52:49
"3073",-71.108437,42.327535,2022-01-01 15:52:51
"3074",-71.108435,42.327536,2022-01-01 15:52:53
"3075",-71.108446,42.327541,2022-01-01 15:52:54
"3076",-71.108455,42.327541,2022-01-01 15:52:55
"3077",-71.108452,42.32754,2022-01-01 15:52:56
"3078",-71.108453,42.32754,2022-01-01 15:52:57
"3079",-71.108455,42.327546,2022-01-01 15:52:59
"3080",-71.108462,42.32755,2022-01-01 15:53:00
"3081",-71.108462,42.327544,2022-01-01 15:53:02
